antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Organic Garlic'}),frozenset({'Organic Strawberries'}),0.04071970858425423,0.10170115168091448,0.00550697263684643,0.1352409638554217,1.3297879288499876,1.0,0.0013657313777165553,1.0387851537510846,0.25852755981275155,0.040222162501119776,0.03733703125331572,0.09469477039852608
frozenset({'Organic Strawberries'}),frozenset({'Organic Garlic'}),0.10170115168091448,0.04071970858425423,0.00550697263684643,0.054148576941630486,1.3297879288499874,1.0,0.0013657313777165553,1.0141976509523605,0.27607782574834777,0.040222162501119776,0.013998899464052758,0.09469477039852608
frozenset({'Organic Grape Tomatoes'}),frozenset({'Bag of Organic Bananas'}),0.0320483730514025,0.14779291820489862,0.006230606012289502,0.19441255262150786,1.315438892355967,1.0,0.0014940834353034957,1.0578703585418527,0.24773701864940484,0.03588837866478277,0.054704584616228444,0.11828511448502779
frozenset({'Bag of Organic Bananas'}),frozenset({'Organic Grape Tomatoes'}),0.14779291820489862,0.0320483730514025,0.006230606012289502,0.042157676348547723,1.315438892355967,1.0,0.0014940834353034957,1.0105542457746144,0.2813840149649703,0.03588837866478277,0.010444017051775743,0.11828511448502779
frozenset({'Organic Whole String Cheese'}),frozenset({'Banana'}),0.022248660051758185,0.17746188659806458,0.005175818380287737,0.2326350606394708,1.3109015411651097,1.0,0.0012275291932237363,1.071899524217752,0.24256290266956057,0.026606140848622412,0.06707673862456716,0.1309004316950896
frozenset({'Banana'}),frozenset({'Organic Whole String Cheese'}),0.17746188659806458,0.022248660051758185,0.005175818380287737,0.029165802750708413,1.3109015411651097,1.0,0.0012275291932237363,1.0071249475127153,0.2883346063150826,0.026606140848622412,0.007074541773899685,0.1309004316950896
frozenset({'Organic Hass Avocado'}),frozenset({'Large Lemon'}),0.08194228103957907,0.05792746495284118,0.006218341039824366,0.0758868432869331,1.3100321816035394,1.0,0.0014716324267482874,1.0194341766521005,0.2577833275414966,0.04652656694503074,0.01906368954190231,0.0916169342413916
frozenset({'Large Lemon'}),frozenset({'Organic Hass Avocado'}),0.05792746495284118,0.08194228103957907,0.006218341039824366,0.1073470251958501,1.3100321816035392,1.0,0.0014716324267482874,1.028459821311686,0.25121205094565946,0.04652656694503074,0.027672273356667103,0.0916169342413916
frozenset({'Organic Baby Spinach'}),frozenset({'Organic Whole Milk'}),0.09143536972759496,0.052530877068180985,0.006255135957219776,0.06841046277665996,1.3022905116902677,1.0,0.0014519557903758078,1.017045689194631,0.2554822976735173,0.045422158888493054,0.016760003386011864,0.0937429386028992
frozenset({'Organic Whole Milk'}),frozenset({'Organic Baby Spinach'}),0.052530877068180985,0.09143536972759496,0.006255135957219776,0.11907541442913844,1.3022905116902674,1.0,0.0014519557903758078,1.031376175843284,0.24499181420140861,0.045422158888493054,0.030421660474782584,0.0937429386028992
frozenset({'Limes'}),frozenset({'Banana'}),0.05191762844492414,0.17746188659806458,0.011921553236112985,0.2296243798724309,1.2939363165484075,1.0,0.0027081529445794044,1.0677104673506264,0.2396041157587082,0.05482233502538071,0.06341650608581219,0.14840124239319244
frozenset({'Banana'}),frozenset({'Limes'}),0.17746188659806458,0.05191762844492414,0.011921553236112985,0.06717810491395397,1.2939363165484075,1.0,0.0027081529445794044,1.016359474996695,0.2761749694045709,0.05482233502538071,0.016096150426253675,0.14840124239319244
frozenset({'Fresh Cauliflower'}),frozenset({'Bag of Organic Bananas'}),0.02683575975371935,0.14779291820489862,0.005089963573031779,0.1896709323583181,1.2833560272174898,1.0,0.0011238283267840238,1.0516802566089576,0.22688153837860742,0.03002242639079795,0.049140654951149935,0.11205538319160718
frozenset({'Bag of Organic Bananas'}),frozenset({'Fresh Cauliflower'}),0.14779291820489862,0.02683575975371935,0.005089963573031779,0.03443983402489627,1.2833560272174898,1.0,0.0011238283267840238,1.0078752982352972,0.25908374224847236,0.03002242639079795,0.007813762525072375,0.11205538319160718
frozenset({'Banana'}),frozenset({'Organic Gala Apples'}),0.17746188659806458,0.027755632688604613,0.006267400929684913,0.03531688437348815,1.272422241990106,1.0,0.0013418339890422263,1.0078380678197865,0.26028867947035667,0.03150237346649405,0.007777110301799034,0.13056166799319568
frozenset({'Organic Gala Apples'}),frozenset({'Banana'}),0.027755632688604613,0.17746188659806458,0.006267400929684913,0.22580645161290322,1.2724222419901057,1.0,0.0013418339890422263,1.0624450631441666,0.22020941087422732,0.03150237346649405,0.05877486310620957,0.13056166799319568
frozenset({'Banana'}),frozenset({'Organic Whole Milk'}),0.17746188659806458,0.052530877068180985,0.011676253786810248,0.06579583938074504,1.2525174345622894,1.0,0.0023540252376398427,1.0141992113413103,0.24510465420213168,0.05348314606741573,0.014000416469000455,0.1440349731575684
frozenset({'Organic Whole Milk'}),frozenset({'Banana'}),0.052530877068180985,0.17746188659806458,0.011676253786810248,0.22227410693439176,1.2525174345622894,1.0,0.0023540252376398427,1.0576195555990662,0.21278574148105833,0.05348314606741573,0.05448041811824173,0.1440349731575684
frozenset({'Organic Baby Arugula'}),frozenset({'Banana'}),0.02753486318423215,0.17746188659806458,0.006083426342707861,0.22093541202672606,1.2449738716410987,1.0,0.001197037574814431,1.0558022095982533,0.20234174373700126,0.030583302503391294,0.05285290094201146,0.12760779862515376
frozenset({'Banana'}),frozenset({'Organic Baby Arugula'}),0.17746188659806458,0.02753486318423215,0.006083426342707861,0.03428018522358145,1.2449738716410987,1.0,0.001197037574814431,1.006984760938048,0.23922331172341876,0.030583302503391294,0.006936312453766856,0.12760779862515376
frozenset({'Original Hummus'}),frozenset({'Bag of Organic Bananas'}),0.027399948487115647,0.14779291820489862,0.005040903683171232,0.18397493285586394,1.2448156183018386,1.0,0.0009913853375965133,1.044339342144957,0.20220868449815854,0.02962589202047142,0.042456834053468555,0.10904140833664566
frozenset({'Bag of Organic Bananas'}),frozenset({'Original Hummus'}),0.14779291820489862,0.027399948487115647,0.005040903683171232,0.03410788381742739,1.2448156183018384,1.0,0.0009913853375965133,1.0069448080359358,0.23077510285997258,0.02962589202047142,0.00689691031773802,0.10904140833664566
frozenset({'Half & Half'}),frozenset({'Banana'}),0.026283835992788197,0.17746188659806458,0.005801331976009714,0.2207186187587494,1.2437522388041409,1.0,0.0011369528536954061,1.055508489233741,0.20127153477613516,0.02930788772538571,0.05258933471396152,0.1267045993095703
frozenset({'Banana'}),frozenset({'Half & Half'}),0.17746188659806458,0.026283835992788197,0.005801331976009714,0.03269057986039118,1.2437522388041409,1.0,0.0011369528536954061,1.0066232621477813,0.23826415283725055,0.02930788772538571,0.006579683181222747,0.1267045993095703
frozenset({'Bag of Organic Bananas'}),frozenset({'Carrots'}),0.14779291820489862,0.02773110274367434,0.005016373738240957,0.033941908713692945,1.223965344163435,1.0,0.0009179131387134559,1.0064290191511662,0.21471706488019954,0.029420227305423676,0.006387950892541209,0.10741765935463504
frozenset({'Carrots'}),frozenset({'Bag of Organic Bananas'}),0.02773110274367434,0.14779291820489862,0.005016373738240957,0.18089340999557715,1.223965344163435,1.0,0.0009179131387134559,1.0404104816083823,0.18820246517144648,0.029420227305423676,0.03884090205042086,0.10741765935463504
frozenset({'Organic Grape Tomatoes'}),frozenset({'Banana'}),0.0320483730514025,0.17746188659806458,0.006880649552941754,0.21469575200918486,1.2098133076622344,1.0,0.0011932848088412945,1.0474132993758565,0.17916823643248023,0.033956782277101874,0.04526703967202776,0.12673415010784767
frozenset({'Banana'}),frozenset({'Organic Grape Tomatoes'}),0.17746188659806458,0.0320483730514025,0.006880649552941754,0.03877254820651047,1.2098133076622344,1.0,0.0011932848088412945,1.006995404825946,0.2108427355846854,0.033956782277101874,0.006946809084153807,0.12673415010784767
